,temp,rain,hum,year
2024-01-18,0.9,0.12,84.76,2024
2024-01-19,2.07,0.34,84.55,2024
2024-01-20,0.54,0.01,89.28,2024
2024-01-21,2.03,0.66,90.3,2024
2024-01-22,8.16,3.67,87.99,2024
2024-01-23,7.17,4.09,89.77,2024
2024-01-24,8.6,0.44,83.84,2024
2024-01-25,5.91,0.83,97.35,2024
2024-01-26,7.09,4.41,89.95,2024
2024-01-27,4.01,0.01,95.54,2024
2024-01-28,3.42,0.0,88.65,2024
2024-01-29,5.24,0.12,97.02,2024
2024-01-30,6.68,0.61,95.31,2024
2024-01-31,4.99,3.72,91.28,2024
2024-02-01,5.63,0.15,92.46,2024
2024-02-02,6.66,0.2,96.21,2024
2024-02-03,8.06,1.75,96.49,2024
2024-02-04,8.15,1.12,94.78,2024
2024-02-05,7.75,0.27,92.98,2024
2024-02-06,8.51,12.67,93.25,2024
2024-02-07,4.75,1.77,83.15,2024
2024-02-08,2.58,11.7,92.25,2024
2024-02-09,8.73,6.52,94.86,2024
2024-02-10,8.31,0.48,96.17,2024
2024-02-11,7.47,2.83,95.09,2024
2024-02-12,5.77,0.28,93.78,2024
2024-02-13,5.81,4.05,93.1,2024
2024-02-14,9.24,5.11,95.76,2024
2024-02-15,10.49,3.59,94.92,2024
2024-02-16,8.85,1.65,96.39,2024
2024-02-17,8.0,0.24,95.09,2024
2024-02-18,7.81,17.5,95.5,2024
2024-02-19,7.74,2.76,95.3,2024
2024-02-20,7.63,0.23,94.2,2024
2024-02-21,7.9,7.46,94.03,2024
2024-02-22,8.91,12.53,93.77,2024
2024-02-23,5.59,2.54,90.97,2024
2024-02-24,4.69,5.49,93.58,2024
2024-02-25,5.71,1.87,90.05,2024
2024-02-26,4.89,0.55,91.13,2024
2024-02-27,4.65,0.01,85.63,2024
2024-02-28,6.47,0.16,93.41,2024
2024-02-29,6.64,9.54,94.9,2024
2024-03-01,7.57,2.44,88.47,2024
2024-03-02,8.36,1.59,85.15,2024
2024-03-03,9.17,0.27,89.32,2024
2024-03-04,6.89,0.09,88.44,2024
2024-03-05,6.81,2.26,92.73,2024
2024-03-06,7.15,0.31,90.52,2024
2024-03-07,5.16,0.02,87.79,2024
2024-03-08,4.46,0.0,85.25,2024
2024-03-09,6.35,0.0,87.19,2024
2024-03-10,7.07,0.01,87.36,2024
2024-03-11,6.49,4.53,95.17,2024
2024-03-12,7.55,2.4,92.98,2024
2024-03-13,9.67,0.95,92.6,2024
2024-03-14,10.66,0.13,90.23,2024
2024-03-15,11.04,1.42,91.34,2024
2024-03-16,7.66,0.27,83.11,2024
2024-03-17,8.0,4.98,91.99,2024
2024-03-18,9.95,0.28,90.5,2024
2024-03-19,10.01,0.06,90.41,2024
2024-03-20,10.67,0.2,88.53,2024
2024-03-21,8.57,0.75,91.91,2024
2024-03-22,8.64,3.69,94.11,2024
2024-03-23,6.55,3.23,83.5,2024
2024-03-24,7.03,7.16,86.37,2024
2024-03-25,7.48,0.15,78.63,2024
2024-03-26,7.97,0.09,86.38,2024
2024-03-27,8.54,0.39,86.68,2024
2024-03-28,7.87,2.18,84.73,2024
2024-03-29,9.35,0.12,84.38,2024
2024-03-30,8.73,2.91,92.66,2024
2024-03-31,10.25,8.75,91.29,2024
2024-04-01,8.82,0.24,93.9,2024
2024-04-02,9.25,1.07,92.37,2024
2024-04-03,10.45,6.99,92.21,2024
2024-04-04,10.87,7.64,91.34,2024
2024-04-05,12.23,3.63,90.83,2024
2024-04-06,15.19,0.15,85.58,2024
2024-04-07,13.71,1.07,85.73,2024
2024-04-08,13.09,0.1,88.86,2024
2024-04-09,10.94,4.42,84.4,2024
2024-04-10,10.72,0.1,76.24,2024
2024-04-11,12.38,1.36,91.11,2024
2024-04-12,12.97,0.09,86.47,2024
2024-04-13,13.79,0.02,87.98,2024
2024-04-14,10.47,0.0,72.87,2024
2024-04-15,8.67,13.29,84.95,2024
2024-04-16,8.78,5.18,83.56,2024
2024-04-17,5.92,9.26,86.13,2024
2024-04-18,7.49,3.98,80.18,2024
2024-04-19,8.39,9.33,85.47,2024
2024-04-20,6.99,3.27,80.53,2024
2024-04-21,7.09,1.24,78.3,2024
2024-04-22,6.33,0.11,72.64,2024
2024-04-23,6.4,1.66,72.95,2024
2024-04-24,6.54,2.93,80.7,2024
2024-04-25,6.24,6.96,85.37,2024
2024-04-26,7.38,0.39,77.83,2024
2024-04-27,10.51,2.56,87.79,2024
2024-04-28,11.84,0.42,82.7,2024
2024-04-29,12.0,0.04,83.0,2024
2024-04-30,14.96,0.23,82.83,2024
2024-05-01,17.17,1.55,84.54,2024
2024-05-02,16.87,0.48,83.14,2024
2024-05-03,11.55,7.32,91.82,2024
2024-05-04,12.02,6.22,85.75,2024
2024-05-05,12.92,6.26,80.34,2024
2024-05-06,13.54,0.22,81.65,2024
2024-05-07,13.1,0.14,83.46,2024
2024-05-08,12.92,0.78,86.68,2024
2024-05-09,13.38,0.01,82.98,2024
2024-05-10,14.59,0.0,80.75,2024
2024-05-11,15.35,0.01,80.23,2024
2024-05-12,17.4,0.02,79.97,2024
2024-05-13,18.84,1.38,83.91,2024
2024-05-14,19.42,0.94,81.5,2024
2024-05-15,17.12,10.94,85.46,2024
2024-05-16,15.94,3.63,92.15,2024
2024-05-17,16.68,2.37,85.49,2024
2024-05-18,18.35,0.28,76.4,2024
2024-05-19,17.09,0.96,79.69,2024
2024-05-20,16.45,5.78,87.24,2024
2024-05-21,17.73,12.73,85.48,2024
2024-05-22,16.19,7.88,87.23,2024
2024-05-23,15.47,0.25,83.21,2024
2024-05-24,15.89,9.01,86.28,2024
2024-05-25,16.02,9.95,86.55,2024
2024-05-26,16.08,4.97,86.15,2024
2024-05-27,14.59,0.89,80.98,2024
2024-05-28,14.87,8.51,84.57,2024
2024-05-29,15.34,14.41,86.08,2024
2024-05-30,14.46,1.39,86.11,2024
2024-05-31,15.38,3.52,84.39,2024
2024-06-01,15.46,1.84,88.34,2024
2024-06-02,13.76,0.03,79.4,2024
2024-06-03,14.05,0.27,84.33,2024
2024-06-04,16.36,2.85,85.41,2024
2024-06-05,12.82,0.34,71.72,2024
2024-06-06,13.59,0.37,72.22,2024
2024-06-07,14.19,0.76,75.07,2024
2024-06-08,13.96,0.84,81.73,2024
2024-06-09,13.02,0.54,76.72,2024
2024-06-10,11.68,21.59,85.93,2024
2024-06-11,11.99,3.19,80.95,2024
2024-06-12,11.43,1.12,78.36,2024
2024-06-13,13.85,0.86,77.86,2024
2024-06-14,15.18,6.75,86.53,2024
2024-06-15,14.81,5.31,83.91,2024
2024-06-16,14.81,4.96,84.81,2024
2024-06-17,15.6,0.04,78.28,2024
2024-06-18,15.96,1.48,77.69,2024
2024-06-19,14.94,0.03,81.15,2024
2024-06-20,15.67,0.84,80.69,2024
2024-06-21,16.18,1.55,89.59,2024
2024-06-22,16.51,0.04,84.25,2024
2024-06-23,18.05,0.06,81.84,2024
2024-06-24,19.37,0.01,76.52,2024
2024-06-25,20.81,0.03,81.04,2024
2024-06-26,22.51,0.04,78.4,2024
2024-06-27,20.73,0.0,80.41,2024
2024-06-28,17.02,0.01,76.89,2024
2024-06-29,18.4,0.06,73.86,2024
2024-06-30,17.26,0.84,82.09,2024
2024-07-01,15.59,2.37,81.08,2024
2024-07-02,14.91,2.9,82.87,2024
2024-07-03,14.09,8.68,83.23,2024
2024-07-04,15.86,2.66,74.9,2024
2024-07-05,16.71,4.37,84.98,2024
2024-07-06,16.3,4.26,83.17,2024
2024-07-07,15.47,3.28,81.28,2024
2024-07-08,16.9,0.82,78.92,2024
2024-07-09,19.4,10.58,85.66,2024
2024-07-10,18.69,2.55,85.0,2024
2024-07-11,17.14,0.51,83.14,2024
2024-07-12,14.89,14.19,87.82,2024
2024-07-13,15.31,4.6,87.39,2024
2024-07-14,16.86,0.79,82.84,2024
2024-07-15,18.83,0.21,80.39,2024
2024-07-16,17.78,5.56,85.68,2024
2024-07-17,17.88,0.57,82.65,2024
2024-07-18,20.28,0.0,73.63,2024
2024-07-19,21.51,0.0,80.97,2024
2024-07-20,22.67,0.49,76.16,2024
2024-07-21,19.25,6.04,88.41,2024
2024-07-22,18.94,0.74,78.25,2024
2024-07-23,18.95,7.71,85.35,2024
2024-07-24,17.99,0.19,72.71,2024
2024-07-25,18.74,1.6,84.07,2024
2024-07-26,18.97,1.91,82.68,2024
2024-07-27,18.6,0.22,81.27,2024
2024-07-28,18.65,0.07,77.06,2024
2024-07-29,19.47,0.03,77.23,2024
2024-07-30,22.01,0.0,75.06,2024
2024-07-31,20.39,0.0,78.68,2024
2024-08-01,18.47,2.18,84.46,2024
2024-08-02,19.65,0.0,74.98,2024
2024-08-03,19.94,1.09,85.59,2024
2024-08-04,17.99,0.07,72.75,2024
2024-08-05,19.43,0.0,73.45,2024
2024-08-06,21.12,0.07,78.75,2024
2024-08-07,19.37,6.14,77.2,2024
2024-08-08,20.03,0.78,75.58,2024
2024-08-09,19.72,1.48,84.52,2024
2024-08-10,19.4,0.1,82.09,2024
2024-08-11,20.67,0.05,80.35,2024
2024-08-12,22.1,0.06,80.96,2024
2024-08-13,22.01,6.32,84.26,2024
2024-08-14,21.05,17.55,84.27,2024
2024-08-15,20.2,0.21,84.01,2024
2024-08-16,19.51,6.37,86.03,2024
2024-08-17,19.05,0.11,71.21,2024
2024-08-18,18.0,0.0,76.46,2024
2024-08-19,18.84,0.01,77.06,2024
2024-08-20,18.98,9.66,84.17,2024
2024-08-21,16.93,0.05,73.33,2024
2024-08-22,18.38,0.47,79.02,2024
2024-08-23,18.83,0.87,80.88,2024
2024-08-24,18.93,8.54,86.96,2024
2024-08-25,17.09,0.77,74.4,2024
2024-08-26,17.38,0.79,85.28,2024
2024-08-27,18.25,0.02,80.96,2024
2024-08-28,20.7,0.0,79.12,2024
2024-08-29,19.34,0.01,85.73,2024
2024-08-30,17.71,0.01,76.54,2024
2024-08-31,18.29,0.01,77.82,2024
2024-09-01,20.32,0.38,83.75,2024
2024-09-02,21.92,1.08,87.49,2024
2024-09-03,19.89,7.19,90.67,2024
2024-09-04,18.51,0.72,88.99,2024
2024-09-05,21.08,0.27,85.7,2024
2024-09-06,21.02,5.01,82.92,2024
2024-09-07,20.39,1.77,86.68,2024
2024-09-08,19.07,2.14,82.6,2024
2024-09-09,17.0,1.87,83.04,2024
2024-09-10,15.8,17.36,83.01,2024
2024-09-11,13.08,6.99,77.38,2024
2024-09-12,12.16,3.86,78.23,2024
2024-09-13,13.32,1.2,75.55,2024
2024-09-14,13.77,0.0,69.97,2024
2024-09-15,15.36,0.0,81.01,2024
2024-09-16,15.88,0.68,85.85,2024
2024-09-17,16.76,0.11,83.91,2024
2024-09-18,17.09,0.09,89.0,2024
2024-09-19,16.92,0.09,89.68,2024
2024-09-20,16.86,0.04,83.6,2024
2024-09-21,16.84,0.04,85.44,2024
2024-09-22,17.57,0.1,82.06,2024
2024-09-23,16.68,1.1,87.61,2024
2024-09-24,14.99,1.69,87.65,2024
2024-09-25,14.75,6.44,89.18,2024
2024-09-26,16.03,13.13,87.95,2024
2024-09-27,13.17,14.88,85.01,2024
2024-09-28,11.7,1.68,75.93,2024
2024-09-29,11.39,0.03,78.76,2024
2024-09-30,12.08,12.59,88.8,2024
2024-10-01,13.39,10.82,93.91,2024
2024-10-02,11.85,1.07,88.06,2024
2024-10-03,11.34,0.0,81.76,2024
2024-10-04,10.51,0.0,83.35,2024
2024-10-05,10.15,0.0,84.37,2024
2024-10-06,10.33,0.22,87.54,2024
2024-10-07,14.7,1.6,85.53,2024
2024-10-08,14.91,0.73,91.81,2024
2024-10-09,13.86,0.49,91.13,2024
2024-10-10,11.89,2.0,79.26,2024
2024-10-11,9.65,0.18,74.37,2024
2024-10-12,9.36,7.03,89.33,2024
2024-10-13,10.99,0.54,75.94,2024
2024-10-14,8.82,0.22,88.29,2024
2024-10-15,9.64,0.01,85.63,2024
2024-10-16,14.04,0.23,89.1,2024
2024-10-17,15.63,1.33,93.21,2024
2024-10-18,14.96,1.06,94.67,2024
2024-10-19,13.7,1.25,93.6,2024
2024-10-20,14.1,2.95,90.25,2024
2024-10-21,13.92,5.93,90.52,2024
2024-10-22,12.09,1.2,88.36,2024
2024-10-23,12.45,0.23,93.06,2024
2024-10-24,10.29,0.1,92.84,2024
2024-10-25,12.82,0.36,95.15,2024
2024-10-26,14.05,0.37,94.87,2024
2024-10-27,12.93,0.26,91.13,2024
2024-10-28,12.83,4.09,95.09,2024
2024-10-29,13.37,3.19,96.3,2024
2024-10-30,12.45,0.78,94.12,2024
2024-10-31,11.86,0.19,94.67,2024
2024-11-01,12.0,0.72,94.63,2024
2024-11-02,9.58,0.03,87.17,2024
2024-11-03,6.89,0.0,89.93,2024
2024-11-04,8.37,0.05,92.06,2024
2024-11-05,7.31,0.02,93.01,2024
2024-11-06,8.44,0.16,92.98,2024
2024-11-07,6.6,0.12,91.8,2024
2024-11-08,4.83,0.28,93.27,2024
2024-11-09,6.22,0.56,92.12,2024
2024-11-10,8.56,0.36,93.7,2024
2024-11-11,10.56,3.07,86.54,2024
2024-11-12,7.88,0.43,95.67,2024
2024-11-13,9.63,0.36,92.86,2024
2024-11-14,9.97,0.63,89.85,2024
2024-11-15,9.62,0.08,87.35,2024
2024-11-16,10.05,4.63,89.09,2024
2024-11-17,8.05,7.16,82.22,2024
2024-11-18,6.35,1.15,79.06,2024
2024-11-19,4.02,12.06,91.62,2024
2024-11-20,4.91,13.12,90.14,2024
2024-11-21,3.63,4.89,82.1,2024
2024-11-22,5.0,5.56,83.58,2024
2024-11-23,4.62,10.18,92.09,2024
2024-11-24,12.21,1.63,83.47,2024
2024-11-25,10.48,4.96,91.37,2024
2024-11-26,7.3,1.3,91.22,2024
2024-11-27,7.37,17.66,92.62,2024
2024-11-28,7.05,0.32,83.99,2024
2024-11-29,4.06,0.0,93.55,2024
2024-11-30,3.66,0.2,91.9,2024
2024-12-01,5.32,0.97,88.44,2024
2024-12-02,8.47,3.79,95.58,2024
2024-12-03,5.82,0.49,84.81,2024
2024-12-04,5.06,0.46,90.43,2024
2024-12-05,6.06,20.76,96.1,2024
2024-12-06,8.05,3.87,85.6,2024
2024-12-07,7.0,6.08,92.0,2024
2024-12-08,5.71,3.5,95.97,2024
2024-12-09,5.58,0.36,90.49,2024
2024-12-10,4.8,0.11,89.27,2024
2024-12-11,3.86,0.41,92.19,2024
2024-12-12,4.6,0.62,94.53,2024
2024-12-13,1.85,0.36,91.23,2024
2024-12-14,4.92,1.88,91.43,2024
2024-12-15,8.18,0.81,94.69,2024
2024-12-16,8.9,0.16,94.74,2024
2024-12-17,7.4,0.2,96.57,2024
2024-12-18,8.81,4.53,92.98,2024
2024-12-19,7.86,7.25,87.5,2024
2024-12-20,6.18,1.27,86.15,2024
2024-12-21,8.33,3.74,92.55,2024
2024-12-22,6.16,5.91,85.03,2024
2024-12-23,6.12,1.08,82.15,2024
2024-12-24,6.08,2.09,96.41,2024
2024-12-25,6.59,0.89,98.61,2024
2024-12-26,6.54,0.42,97.3,2024
2024-12-27,2.9,0.3,96.27,2024
2024-12-28,1.68,0.28,95.67,2024
2024-12-29,5.95,0.75,97.15,2024
2024-12-30,6.94,0.3,92.92,2024
2024-12-31,4.75,0.47,93.13,2024
