,temp,rain,hum,year
2023-05-21,27.77,14.4,84.63,2023
2023-05-22,28.48,4.01,80.13,2023
2023-05-23,28.38,5.1,81.37,2023
2023-05-24,28.34,2.35,84.87,2023
2023-05-25,28.2,6.7,87.09,2023
2023-05-26,28.26,6.33,85.29,2023
2023-05-27,28.31,5.81,84.42,2023
2023-05-28,28.22,4.62,83.78,2023
2023-05-29,28.45,3.37,82.68,2023
2023-05-30,28.7,1.04,78.95,2023
2023-05-31,28.31,3.0,83.39,2023
2023-06-01,27.91,14.12,86.58,2023
2023-06-02,28.57,4.03,81.83,2023
2023-06-03,28.64,4.1,83.81,2023
2023-06-04,27.86,14.98,85.57,2023
2023-06-05,28.62,3.04,79.35,2023
2023-06-06,28.31,4.56,81.23,2023
2023-06-07,27.92,4.36,84.6,2023
2023-06-08,27.71,12.97,86.77,2023
2023-06-09,28.07,14.47,86.15,2023
2023-06-10,28.2,5.95,85.32,2023
2023-06-11,28.33,5.34,82.76,2023
2023-06-12,27.84,10.67,85.75,2023
2023-06-13,27.94,12.57,87.44,2023
2023-06-14,27.95,7.81,85.57,2023
2023-06-15,28.16,3.67,83.54,2023
2023-06-16,28.22,1.96,84.88,2023
2023-06-17,28.13,3.05,86.64,2023
2023-06-18,28.97,2.68,76.6,2023
2023-06-19,28.27,6.28,84.51,2023
2023-06-20,28.13,4.15,84.93,2023
2023-06-21,28.26,2.17,84.68,2023
2023-06-22,28.34,0.35,82.23,2023
2023-06-23,28.07,4.63,83.14,2023
2023-06-24,28.4,5.94,79.92,2023
2023-06-25,28.52,8.79,78.53,2023
2023-06-26,27.3,24.27,85.56,2023
2023-06-27,27.77,10.43,81.54,2023
2023-06-28,27.83,7.97,81.64,2023
2023-06-29,27.98,14.34,85.83,2023
2023-06-30,28.17,14.76,86.95,2023
2023-07-01,27.25,16.06,87.97,2023
2023-07-02,27.65,1.29,85.16,2023
2023-07-03,28.21,1.63,84.67,2023
2023-07-04,28.43,1.47,83.22,2023
2023-07-05,27.98,10.13,81.21,2023
2023-07-06,28.22,4.86,75.52,2023
2023-07-07,27.92,6.5,80.62,2023
2023-07-08,27.91,44.97,85.61,2023
2023-07-09,27.63,28.28,87.55,2023
2023-07-10,27.58,14.74,86.11,2023
2023-07-11,26.82,29.99,88.27,2023
2023-07-12,27.63,9.69,84.26,2023
2023-07-13,28.24,18.31,82.43,2023
2023-07-14,27.25,74.29,88.51,2023
2023-07-15,27.69,1.66,81.82,2023
2023-07-16,27.76,57.47,86.35,2023
2023-07-17,28.01,72.65,87.44,2023
2023-07-18,27.43,26.62,90.0,2023
2023-07-19,27.22,29.15,90.87,2023
2023-07-20,26.73,18.59,89.6,2023
2023-07-21,27.05,5.62,87.56,2023
2023-07-22,27.92,1.72,86.36,2023
2023-07-23,27.93,3.55,87.28,2023
2023-07-24,28.05,1.91,85.56,2023
2023-07-25,27.86,1.23,87.87,2023
2023-07-26,28.02,12.88,88.48,2023
2023-07-27,28.32,9.43,89.23,2023
2023-07-28,28.48,6.38,89.38,2023
2023-07-29,28.15,3.05,88.41,2023
2023-07-30,27.88,0.62,85.37,2023
2023-07-31,27.89,0.29,82.3,2023
2023-08-01,28.07,14.05,84.01,2023
2023-08-02,28.09,10.68,87.32,2023
2023-08-03,27.41,9.94,88.74,2023
2023-08-04,27.88,3.23,87.74,2023
2023-08-05,28.02,1.87,85.27,2023
2023-08-06,27.97,0.18,83.82,2023
2023-08-07,27.92,0.64,85.02,2023
2023-08-08,27.88,5.5,86.08,2023
2023-08-09,27.61,85.25,87.49,2023
2023-08-10,27.85,63.16,83.36,2023
2023-08-11,27.83,60.46,83.15,2023
2023-08-12,27.79,232.88,84.84,2023
2023-08-13,27.83,59.13,84.8,2023
2023-08-14,27.68,17.75,85.26,2023
2023-08-15,27.46,6.67,86.02,2023
2023-08-16,27.82,5.55,86.08,2023
2023-08-17,27.9,6.07,84.78,2023
2023-08-18,27.39,19.39,87.36,2023
2023-08-19,27.56,28.5,89.86,2023
2023-08-20,27.47,9.84,87.45,2023
2023-08-21,27.16,9.3,88.45,2023
2023-08-22,27.71,0.34,83.17,2023
2023-08-23,27.69,0.26,84.9,2023
2023-08-24,27.68,8.23,87.03,2023
2023-08-25,27.31,13.1,88.01,2023
2023-08-26,27.54,8.98,86.27,2023
2023-08-27,27.74,3.56,83.13,2023
2023-08-28,27.61,6.9,87.28,2023
2023-08-29,27.66,8.12,86.25,2023
2023-08-30,28.04,2.38,83.63,2023
2023-08-31,27.95,0.75,84.5,2023
2023-09-01,27.83,0.54,83.37,2023
2023-09-02,28.03,0.16,80.87,2023
2023-09-03,27.88,1.99,83.12,2023
2023-09-04,27.78,2.8,82.18,2023
2023-09-05,27.43,1.27,83.44,2023
2023-09-06,26.94,49.99,87.33,2023
2023-09-07,28.28,56.53,80.52,2023
2023-09-08,28.01,35.47,86.41,2023
2023-09-09,27.86,18.13,84.75,2023
2023-09-10,27.19,11.97,87.31,2023
2023-09-11,27.31,102.83,86.53,2023
2023-09-12,27.61,3.92,84.82,2023
2023-09-13,27.86,5.53,86.52,2023
2023-09-14,27.71,0.47,84.03,2023
2023-09-15,27.78,0.07,84.52,2023
2023-09-16,27.85,0.97,85.87,2023
2023-09-17,27.68,9.06,87.35,2023
2023-09-18,27.39,6.45,87.46,2023
2023-09-19,27.9,6.86,84.66,2023
2023-09-20,28.01,17.17,83.65,2023
2023-09-21,28.13,15.92,83.81,2023
2023-09-22,26.89,55.42,86.19,2023
2023-09-23,27.85,5.49,81.66,2023
2023-09-24,27.52,17.89,85.72,2023
2023-09-25,27.74,4.45,86.59,2023
2023-09-26,27.82,2.36,86.05,2023
2023-09-27,28.0,0.11,83.91,2023
2023-09-28,27.99,0.05,83.79,2023
2023-09-29,27.74,0.67,87.78,2023
2023-09-30,27.9,5.5,86.09,2023
2023-10-01,28.04,5.14,83.23,2023
2023-10-02,27.99,1.88,85.97,2023
2023-10-03,27.62,3.19,86.73,2023
2023-10-04,28.32,0.7,83.39,2023
2023-10-05,28.65,0.47,85.64,2023
2023-10-06,28.49,0.62,86.4,2023
2023-10-07,28.13,0.66,87.17,2023
2023-10-08,27.89,42.88,85.24,2023
2023-10-09,28.88,71.25,80.12,2023
2023-10-10,28.82,48.34,82.05,2023
2023-10-11,28.48,13.81,80.96,2023
2023-10-12,28.8,3.05,77.87,2023
2023-10-13,28.58,0.7,81.84,2023
2023-10-14,28.56,0.09,82.83,2023
2023-10-15,28.78,0.11,84.09,2023
2023-10-16,28.33,0.36,83.79,2023
2023-10-17,28.48,0.32,83.69,2023
2023-10-18,28.4,10.32,80.18,2023
2023-10-19,28.19,3.69,81.41,2023
2023-10-20,28.16,16.35,80.71,2023
2023-10-21,28.54,8.81,76.88,2023
2023-10-22,28.22,7.52,79.46,2023
2023-10-23,28.41,97.87,77.68,2023
2023-10-24,28.64,56.57,78.12,2023
2023-10-25,28.01,24.12,81.77,2023
2023-10-26,28.25,15.47,82.0,2023
2023-10-27,28.97,9.29,81.26,2023
2023-10-28,27.71,21.21,84.41,2023
2023-10-29,29.04,5.84,77.99,2023
2023-10-30,29.09,14.59,77.21,2023
2023-10-31,28.47,8.2,79.77,2023
2023-11-01,28.75,15.37,78.39,2023
2023-11-02,29.13,2.32,77.46,2023
2023-11-03,28.6,2.72,82.88,2023
2023-11-04,29.03,7.87,78.15,2023
2023-11-05,28.89,10.65,79.31,2023
2023-11-06,28.26,12.03,82.16,2023
2023-11-07,28.3,10.54,82.6,2023
2023-11-08,27.99,9.18,85.03,2023
2023-11-09,28.29,10.13,83.32,2023
2023-11-10,28.12,8.63,84.78,2023
2023-11-11,29.27,4.46,78.71,2023
2023-11-12,28.7,5.68,83.06,2023
2023-11-13,28.62,5.25,85.23,2023
2023-11-14,28.74,9.33,81.42,2023
2023-11-15,28.41,10.0,82.53,2023
2023-11-16,28.1,9.26,84.61,2023
2023-11-17,28.07,9.63,83.97,2023
2023-11-18,27.56,7.72,88.82,2023
2023-11-19,26.9,2.69,91.23,2023
2023-11-20,27.82,52.31,86.53,2023
2023-11-21,28.02,20.13,86.1,2023
2023-11-22,27.14,75.58,89.29,2023
2023-11-23,27.34,71.35,87.05,2023
2023-11-24,27.1,84.01,88.82,2023
2023-11-25,27.36,87.51,87.28,2023
2023-11-26,27.02,26.18,86.97,2023
2023-11-27,26.6,22.71,89.57,2023
2023-11-28,26.86,5.19,90.63,2023
2023-11-29,27.76,2.77,87.68,2023
2023-11-30,27.9,27.62,88.21,2023
2023-12-01,26.83,58.21,91.47,2023
2023-12-02,27.09,3.7,88.99,2023
2023-12-03,27.21,4.97,88.97,2023
2023-12-04,27.35,1.65,85.92,2023
2023-12-05,27.42,2.8,84.96,2023
2023-12-06,26.95,12.2,87.49,2023
2023-12-07,26.86,8.79,87.78,2023
2023-12-08,27.65,20.19,90.29,2023
2023-12-09,27.39,2.6,90.29,2023
2023-12-10,27.08,1.76,89.32,2023
2023-12-11,27.35,4.5,88.83,2023
2023-12-12,26.94,16.9,89.98,2023
2023-12-13,27.28,67.38,87.09,2023
2023-12-14,27.5,75.03,89.61,2023
2023-12-15,27.45,33.31,88.66,2023
2023-12-16,27.41,9.95,90.47,2023
2023-12-17,27.45,11.7,91.6,2023
2023-12-18,27.14,6.33,91.71,2023
2023-12-19,26.8,3.12,88.98,2023
2023-12-20,27.1,2.64,90.99,2023
2023-12-21,27.28,7.13,90.9,2023
2023-12-22,26.92,6.85,92.08,2023
2023-12-23,27.27,30.61,90.57,2023
2023-12-24,27.28,83.26,90.72,2023
2023-12-25,27.05,26.01,91.45,2023
2023-12-26,26.62,18.38,90.56,2023
2023-12-27,26.67,15.59,91.28,2023
2023-12-28,27.27,28.05,89.16,2023
2023-12-29,27.23,15.45,89.95,2023
2023-12-30,27.33,17.88,91.06,2023
2023-12-31,26.87,25.34,92.43,2023
2024-01-01,27.0,24.47,91.6,2024
2024-01-02,26.73,13.82,92.63,2024
2024-01-03,27.02,19.95,92.09,2024
2024-01-04,26.61,44.88,93.19,2024
2024-01-05,26.84,14.95,93.86,2024
2024-01-06,26.86,40.83,91.6,2024
2024-01-07,26.13,41.84,92.82,2024
2024-01-08,26.58,14.06,90.91,2024
2024-01-09,26.57,39.31,91.84,2024
2024-01-10,26.73,14.8,91.57,2024
2024-01-11,26.79,7.96,92.77,2024
2024-01-12,26.02,14.2,93.48,2024
2024-01-13,25.99,12.17,91.96,2024
2024-01-14,26.44,1.79,92.56,2024
2024-01-15,26.82,3.83,91.57,2024
2024-01-16,26.7,8.74,91.36,2024
2024-01-17,26.67,5.75,90.22,2024
2024-01-18,26.62,3.89,91.51,2024
2024-01-19,26.36,16.67,91.42,2024
2024-01-20,25.57,19.39,92.03,2024
2024-01-21,25.83,2.69,87.17,2024
2024-01-22,27.17,45.94,87.35,2024
2024-01-23,26.78,51.64,91.59,2024
2024-01-24,26.71,45.49,93.12,2024
2024-01-25,26.87,51.33,93.63,2024
2024-01-26,26.73,29.9,93.01,2024
2024-01-27,26.94,9.58,91.5,2024
2024-01-28,26.76,3.54,90.39,2024
2024-01-29,26.72,2.79,89.27,2024
2024-01-30,26.68,0.52,87.22,2024
2024-01-31,26.71,10.9,89.11,2024
2024-02-01,26.72,112.58,91.61,2024
2024-02-02,27.21,61.02,89.95,2024
2024-02-03,26.89,6.95,89.4,2024
2024-02-04,26.99,9.81,87.7,2024
2024-02-05,27.08,2.17,88.13,2024
2024-02-06,27.04,5.12,88.74,2024
2024-02-07,27.14,6.69,89.69,2024
2024-02-08,27.76,3.49,88.35,2024
2024-02-09,27.18,21.82,89.58,2024
2024-02-10,26.74,7.41,88.45,2024
2024-02-11,26.85,7.26,88.62,2024
2024-02-12,26.84,14.99,89.17,2024
2024-02-13,26.89,13.98,92.23,2024
2024-02-14,27.38,8.2,90.17,2024
2024-02-15,27.2,21.23,90.46,2024
2024-02-16,27.24,6.34,89.62,2024
2024-02-17,26.97,0.95,86.21,2024
2024-02-18,27.49,1.68,87.65,2024
2024-02-19,27.68,0.64,88.14,2024
2024-02-20,27.71,0.52,86.58,2024
2024-02-21,27.47,0.29,85.18,2024
2024-02-22,27.69,1.5,84.05,2024
2024-02-23,27.47,0.77,85.45,2024
2024-02-24,27.13,0.02,83.83,2024
2024-02-25,27.3,11.68,86.74,2024
2024-02-26,27.15,106.59,89.69,2024
2024-02-27,27.34,27.81,88.36,2024
2024-02-28,27.4,2.36,86.42,2024
2024-02-29,27.41,5.89,87.36,2024
2024-03-01,27.38,14.51,89.04,2024
2024-03-02,27.23,11.13,90.66,2024
2024-03-03,27.06,14.98,91.22,2024
2024-03-04,27.26,26.84,90.79,2024
2024-03-05,27.25,21.61,90.02,2024
2024-03-06,28.32,12.65,83.45,2024
2024-03-07,28.35,5.39,88.02,2024
2024-03-08,27.37,24.18,87.36,2024
2024-03-09,27.74,3.37,82.3,2024
2024-03-10,27.74,0.77,86.53,2024
2024-03-11,27.57,0.69,84.57,2024
2024-03-12,27.35,206.04,88.77,2024
2024-03-13,27.59,131.32,87.25,2024
2024-03-14,27.65,13.12,87.79,2024
2024-03-15,27.12,3.79,86.02,2024
2024-03-16,27.26,6.21,85.56,2024
2024-03-17,27.41,6.37,86.68,2024
2024-03-18,27.75,0.72,86.46,2024
2024-03-19,27.82,0.54,86.82,2024
2024-03-20,27.55,0.5,86.49,2024
2024-03-21,27.74,0.39,85.41,2024
2024-03-22,27.67,8.16,83.95,2024
2024-03-23,28.02,2.46,82.6,2024
2024-03-24,28.18,6.04,83.14,2024
2024-03-25,28.16,67.42,84.67,2024
2024-03-26,28.06,189.76,87.09,2024
2024-03-27,28.26,9.56,84.67,2024
2024-03-28,27.82,1.64,88.63,2024
2024-03-29,28.27,1.48,84.9,2024
2024-03-30,28.27,4.58,84.02,2024
2024-03-31,28.9,3.5,76.54,2024
2024-04-01,29.41,3.34,77.62,2024
2024-04-02,29.37,1.25,78.48,2024
2024-04-03,28.93,7.65,83.16,2024
2024-04-04,29.03,4.56,82.92,2024
2024-04-05,29.08,3.5,84.54,2024
2024-04-06,28.7,0.35,85.0,2024
2024-04-07,29.13,0.77,84.52,2024
2024-04-08,29.25,4.54,83.15,2024
2024-04-09,28.89,13.43,86.23,2024
2024-04-10,28.39,31.85,88.64,2024
2024-04-11,28.64,3.67,87.38,2024
2024-04-12,27.85,22.24,89.91,2024
2024-04-13,28.17,6.15,87.47,2024
2024-04-14,28.16,5.22,87.48,2024
2024-04-15,28.3,2.12,87.38,2024
2024-04-16,28.45,14.09,88.61,2024
2024-04-17,28.89,11.12,82.62,2024
2024-04-18,28.89,11.53,83.17,2024
2024-04-19,29.14,3.79,80.2,2024
2024-04-20,28.87,24.0,84.41,2024
2024-04-21,29.41,6.81,81.28,2024
2024-04-22,29.48,8.63,83.01,2024
2024-04-23,29.73,12.85,80.92,2024
2024-04-24,29.09,10.56,83.96,2024
2024-04-25,29.5,8.05,78.18,2024
2024-04-26,29.25,9.16,78.23,2024
2024-04-27,29.72,2.18,75.71,2024
2024-04-28,29.18,5.28,84.83,2024
2024-04-29,29.33,3.5,84.07,2024
2024-04-30,29.51,3.27,83.91,2024
2024-05-01,29.1,11.25,86.13,2024
2024-05-02,28.78,24.28,87.15,2024
2024-05-03,29.15,17.36,85.51,2024
2024-05-04,28.02,33.11,88.44,2024
2024-05-05,28.8,1.54,84.25,2024
2024-05-06,29.15,4.91,84.69,2024
2024-05-07,29.23,14.43,82.31,2024
2024-05-08,29.34,26.35,79.62,2024
2024-05-09,29.15,65.57,79.38,2024
2024-05-10,28.86,59.55,86.04,2024
2024-05-11,28.75,6.27,85.06,2024
2024-05-12,28.94,4.82,82.35,2024
2024-05-13,29.66,12.51,81.46,2024
2024-05-14,28.32,28.24,91.14,2024
2024-05-15,29.1,5.25,84.5,2024
2024-05-16,28.64,10.89,89.44,2024
2024-05-17,29.18,4.2,84.68,2024
2024-05-18,28.88,7.46,87.1,2024
2024-05-19,28.59,34.24,90.93,2024
2024-05-20,28.5,12.67,88.87,2024
2024-05-21,28.79,93.1,87.74,2024
2024-05-22,29.29,67.55,85.12,2024
2024-05-23,29.5,60.55,82.96,2024
2024-05-24,29.2,18.79,83.91,2024
2024-05-25,28.42,15.41,89.06,2024
2024-05-26,29.4,6.19,84.3,2024
2024-05-27,28.98,9.59,88.36,2024
2024-05-28,29.09,14.38,87.96,2024
2024-05-29,29.02,8.22,86.21,2024
2024-05-30,28.39,11.33,89.61,2024
2024-05-31,28.7,8.82,88.29,2024
2024-06-01,28.14,12.26,87.93,2024
2024-06-02,27.45,16.21,88.21,2024
2024-06-03,28.54,5.34,79.82,2024
2024-06-04,28.49,5.03,83.34,2024
2024-06-05,28.98,5.25,82.86,2024
2024-06-06,28.75,10.01,83.37,2024
2024-06-07,29.45,6.9,76.67,2024
2024-06-08,29.0,9.38,84.31,2024
2024-06-09,28.84,6.97,83.31,2024
2024-06-10,29.17,10.16,81.51,2024
2024-06-11,29.04,11.37,81.92,2024
2024-06-12,28.88,9.4,81.23,2024
2024-06-13,28.78,8.38,82.19,2024
2024-06-14,29.09,24.32,82.43,2024
2024-06-15,28.98,9.82,82.76,2024
2024-06-16,28.31,5.7,86.72,2024
2024-06-17,27.78,3.18,86.42,2024
2024-06-18,28.13,10.44,85.52,2024
2024-06-19,28.09,7.89,85.63,2024
2024-06-20,28.57,7.23,82.33,2024
2024-06-21,27.13,29.2,89.63,2024
2024-06-22,26.73,11.31,86.08,2024
2024-06-23,27.87,1.28,85.19,2024
2024-06-24,28.35,1.21,84.44,2024
2024-06-25,28.39,4.32,86.43,2024
2024-06-26,28.37,6.04,83.71,2024
2024-06-27,28.33,5.49,84.81,2024
2024-06-28,28.66,1.43,80.2,2024
2024-06-29,27.99,4.69,85.51,2024
2024-06-30,27.69,7.09,85.85,2024
2024-07-01,27.81,10.12,82.11,2024
2024-07-02,27.86,3.27,83.41,2024
2024-07-03,28.06,4.83,87.3,2024
2024-07-04,28.29,1.71,81.95,2024
2024-07-05,28.58,2.21,77.76,2024
2024-07-06,28.05,3.78,83.77,2024
2024-07-07,27.87,5.41,85.86,2024
2024-07-08,27.34,6.93,87.19,2024
2024-07-09,27.53,8.01,85.67,2024
2024-07-10,27.38,3.84,85.01,2024
2024-07-11,27.73,4.1,85.92,2024
2024-07-12,27.83,5.59,85.22,2024
2024-07-13,28.01,3.04,86.02,2024
2024-07-14,27.67,7.6,85.16,2024
2024-07-15,28.0,1.48,83.63,2024
2024-07-16,27.74,4.61,85.61,2024
2024-07-17,27.86,69.83,87.62,2024
2024-07-18,27.94,41.83,89.62,2024
2024-07-19,28.05,14.26,89.45,2024
2024-07-20,28.44,1.58,87.26,2024
2024-07-21,28.17,0.29,89.05,2024
2024-07-22,28.21,0.45,89.14,2024
2024-07-23,27.95,2.04,89.14,2024
2024-07-24,28.21,0.91,87.66,2024
2024-07-25,28.52,0.96,85.03,2024
2024-07-26,28.48,0.72,85.17,2024
2024-07-27,28.48,1.08,85.16,2024
2024-07-28,28.22,1.16,84.4,2024
2024-07-29,28.1,19.5,85.17,2024
2024-07-30,28.09,26.9,85.86,2024
2024-07-31,28.22,30.02,87.54,2024
2024-08-01,27.87,9.13,87.49,2024
2024-08-02,27.78,8.59,87.37,2024
2024-08-03,27.82,11.15,85.71,2024
2024-08-04,27.36,15.38,87.78,2024
2024-08-05,27.76,2.37,84.28,2024
2024-08-06,27.81,0.49,84.45,2024
2024-08-07,27.54,1.39,85.3,2024
2024-08-08,27.86,2.33,84.82,2024
2024-08-09,27.93,13.24,87.8,2024
2024-08-10,27.79,15.22,87.27,2024
2024-08-11,27.64,13.66,86.88,2024
2024-08-12,27.8,5.16,85.4,2024
2024-08-13,27.78,30.49,87.15,2024
2024-08-14,27.57,28.0,87.73,2024
2024-08-15,27.85,6.5,85.71,2024
2024-08-16,27.51,6.82,87.63,2024
2024-08-17,27.43,3.4,87.39,2024
2024-08-18,28.05,1.84,88.5,2024
2024-08-19,28.06,11.52,84.91,2024
2024-08-20,27.57,21.66,86.32,2024
2024-08-21,27.41,8.08,85.17,2024
2024-08-22,27.63,11.02,84.55,2024
2024-08-23,27.97,17.66,83.94,2024
2024-08-24,27.18,9.55,84.64,2024
2024-08-25,26.97,14.4,86.14,2024
2024-08-26,27.68,10.85,83.96,2024
2024-08-27,27.42,11.16,87.05,2024
2024-08-28,27.16,13.37,86.57,2024
2024-08-29,27.57,0.36,85.86,2024
2024-08-30,27.58,0.22,83.41,2024
2024-08-31,27.94,1.44,86.51,2024
2024-09-01,27.94,1.95,87.06,2024
2024-09-02,28.34,0.47,87.53,2024
2024-09-03,28.07,8.84,87.56,2024
2024-09-04,27.39,16.69,88.16,2024
2024-09-05,28.16,3.52,83.15,2024
2024-09-06,28.19,2.22,87.51,2024
2024-09-07,28.36,1.36,86.27,2024
2024-09-08,28.14,8.31,86.23,2024
2024-09-09,27.57,31.77,87.61,2024
2024-09-10,27.38,15.44,83.28,2024
2024-09-11,28.27,12.08,80.67,2024
2024-09-12,27.9,121.58,85.45,2024
2024-09-13,27.8,21.98,85.34,2024
2024-09-14,27.28,7.09,88.41,2024
2024-09-15,27.45,5.38,85.52,2024
2024-09-16,27.52,2.06,86.17,2024
2024-09-17,27.94,7.72,84.62,2024
2024-09-18,28.11,3.03,83.96,2024
2024-09-19,27.98,1.12,87.67,2024
2024-09-20,27.74,8.62,87.85,2024
2024-09-21,27.67,8.05,84.18,2024
2024-09-22,28.5,3.47,82.5,2024
2024-09-23,27.88,11.08,88.0,2024
2024-09-24,28.72,10.21,78.51,2024
2024-09-25,28.15,18.17,81.38,2024
2024-09-26,28.11,2.16,79.27,2024
2024-09-27,28.0,5.48,84.47,2024
2024-09-28,28.18,9.94,85.59,2024
2024-09-29,28.07,6.06,84.94,2024
2024-09-30,27.55,12.32,86.47,2024
2024-10-01,27.79,11.35,82.4,2024
2024-10-02,28.08,1.87,79.53,2024
2024-10-03,28.38,6.62,79.89,2024
2024-10-04,27.46,11.38,83.5,2024
2024-10-05,27.75,9.1,81.05,2024
2024-10-06,27.39,19.2,82.22,2024
2024-10-07,28.15,2.85,79.88,2024
2024-10-08,27.55,5.89,85.55,2024
2024-10-09,27.92,9.44,84.82,2024
2024-10-10,28.13,7.08,84.33,2024
2024-10-11,28.44,7.15,81.77,2024
2024-10-12,28.34,26.0,83.93,2024
2024-10-13,27.52,9.04,88.83,2024
2024-10-14,26.85,10.18,87.13,2024
2024-10-15,27.63,14.91,83.32,2024
2024-10-16,27.64,4.11,85.43,2024
2024-10-17,27.51,13.07,87.0,2024
2024-10-18,28.17,7.56,83.73,2024
2024-10-19,28.33,11.02,83.92,2024
2024-10-20,27.61,4.19,83.19,2024
2024-10-21,28.57,0.81,73.63,2024
2024-10-22,28.85,1.89,76.45,2024
2024-10-23,28.66,4.65,84.84,2024
2024-10-24,28.58,6.11,84.68,2024
2024-10-25,27.75,10.12,86.85,2024
2024-10-26,28.19,19.88,83.75,2024
2024-10-27,28.1,20.57,85.31,2024
2024-10-28,28.26,7.94,84.89,2024
2024-10-29,28.3,13.44,86.37,2024
2024-10-30,28.43,83.83,84.6,2024
2024-10-31,28.3,40.87,82.48,2024
2024-11-01,28.24,18.28,85.84,2024
2024-11-02,27.57,8.7,84.56,2024
2024-11-03,27.82,3.91,83.67,2024
2024-11-04,27.79,8.19,81.54,2024
2024-11-05,28.72,2.22,80.74,2024
2024-11-06,27.25,13.83,87.18,2024
2024-11-07,27.81,9.19,83.36,2024
2024-11-08,27.82,22.17,82.72,2024
2024-11-09,28.07,15.58,83.72,2024
2024-11-10,28.34,15.76,82.92,2024
2024-11-11,28.07,7.87,83.54,2024
2024-11-12,28.7,2.47,79.03,2024
2024-11-13,28.79,9.23,79.28,2024
2024-11-14,28.04,5.97,83.94,2024
2024-11-15,28.57,5.89,79.63,2024
2024-11-16,28.1,15.87,84.53,2024
2024-11-17,27.66,11.93,87.3,2024
2024-11-18,27.16,13.58,90.25,2024
2024-11-19,26.68,11.65,87.15,2024
2024-11-20,26.6,3.69,88.4,2024
2024-11-21,27.18,11.42,84.62,2024
2024-11-22,26.45,40.67,90.78,2024
2024-11-23,27.48,9.8,84.21,2024
2024-11-24,27.45,7.69,86.0,2024
2024-11-25,27.68,6.17,84.79,2024
2024-11-26,26.96,21.08,89.01,2024
2024-11-27,26.9,16.16,88.49,2024
2024-11-28,27.23,21.42,86.85,2024
2024-11-29,26.53,49.02,88.1,2024
2024-11-30,27.24,0.77,88.62,2024
2024-12-01,27.46,3.09,85.91,2024
2024-12-02,27.56,13.82,84.8,2024
2024-12-03,26.32,26.41,86.63,2024
2024-12-04,26.58,18.31,85.19,2024
2024-12-05,27.32,3.52,80.94,2024
2024-12-06,27.94,88.97,81.04,2024
2024-12-07,27.64,38.4,83.62,2024
2024-12-08,27.29,3.86,90.81,2024
2024-12-09,26.74,5.21,91.22,2024
2024-12-10,26.3,5.35,90.85,2024
2024-12-11,27.1,11.65,88.04,2024
2024-12-12,27.38,6.43,89.51,2024
2024-12-13,26.86,2.43,86.5,2024
2024-12-14,27.58,1.0,84.25,2024
2024-12-15,27.88,1.29,83.57,2024
2024-12-16,27.45,3.81,88.35,2024
2024-12-17,26.91,3.66,92.45,2024
2024-12-18,26.85,4.02,91.23,2024
2024-12-19,26.49,1.42,91.69,2024
2024-12-20,26.29,0.62,90.83,2024
2024-12-21,26.71,1.58,90.07,2024
2024-12-22,26.9,2.86,88.87,2024
2024-12-23,26.88,15.71,87.04,2024
2024-12-24,26.99,6.19,82.02,2024
2024-12-25,26.6,4.26,85.62,2024
2024-12-26,26.35,0.27,82.69,2024
2024-12-27,26.64,0.83,84.52,2024
2024-12-28,26.64,3.18,89.96,2024
2024-12-29,26.86,16.18,90.3,2024
2024-12-30,26.58,17.49,91.19,2024
2024-12-31,26.3,9.11,92.86,2024
