,temp,rain,hum,year
2021-11-05,9.19,0.41,92.73,2021
2021-11-06,10.47,1.01,89.76,2021
2021-11-07,8.87,0.17,84.36,2021
2021-11-08,12.18,7.96,94.09,2021
2021-11-09,11.77,1.13,91.98,2021
2021-11-10,9.77,0.27,88.31,2021
2021-11-11,11.0,2.43,91.65,2021
2021-11-12,11.46,2.31,90.73,2021
2021-11-13,10.46,1.66,93.75,2021
2021-11-14,12.15,0.9,96.1,2021
2021-11-15,10.39,1.11,91.94,2021
2021-11-16,9.31,0.24,89.2,2021
2021-11-17,9.35,0.31,89.18,2021
2021-11-18,11.63,0.27,94.22,2021
2021-11-19,10.8,0.68,93.2,2021
2021-11-20,9.27,0.69,92.15,2021
2021-11-21,6.91,0.13,86.28,2021
2021-11-22,6.0,0.05,89.51,2021
2021-11-23,5.7,0.2,92.17,2021
2021-11-24,5.86,2.34,93.0,2021
2021-11-25,5.48,0.58,91.22,2021
2021-11-26,6.46,2.63,86.73,2021
2021-11-27,4.19,0.12,80.75,2021
2021-11-28,4.5,0.52,91.72,2021
2021-11-29,6.58,1.29,92.15,2021
2021-11-30,9.85,6.78,94.23,2021
2021-12-01,6.74,2.28,90.13,2021
2021-12-02,5.39,4.52,88.48,2021
2021-12-03,7.53,1.78,92.31,2021
2021-12-04,5.49,1.67,89.43,2021
2021-12-05,5.52,0.51,89.13,2021
2021-12-06,5.51,4.81,90.48,2021
2021-12-07,6.09,18.24,90.13,2021
2021-12-08,5.22,3.69,86.53,2021
2021-12-09,5.6,3.09,92.94,2021
2021-12-10,4.78,0.53,93.56,2021
2021-12-11,8.73,3.9,94.53,2021
2021-12-12,9.98,0.77,93.96,2021
2021-12-13,6.91,0.13,88.02,2021
2021-12-14,6.46,0.13,95.64,2021
2021-12-15,8.61,0.11,94.87,2021
2021-12-16,8.36,0.22,94.52,2021
2021-12-17,7.09,0.01,89.66,2021
2021-12-18,7.45,0.1,93.95,2021
2021-12-19,7.31,0.21,93.95,2021
2021-12-20,6.87,0.27,92.53,2021
2021-12-21,6.2,0.25,89.49,2021
2021-12-22,7.85,6.34,92.33,2021
2021-12-23,10.11,1.09,95.31,2021
2021-12-24,9.14,7.06,95.66,2021
2021-12-25,8.46,22.61,93.8,2021
2021-12-26,8.39,1.54,95.77,2021
2021-12-27,8.26,0.91,95.06,2021
2021-12-28,7.28,10.05,95.59,2021
2021-12-29,10.4,8.39,92.31,2021
2021-12-30,11.53,11.09,94.84,2021
2021-12-31,11.92,1.44,93.0,2021
2022-01-01,11.33,0.32,89.46,2022
2022-01-02,9.24,0.71,92.03,2022
2022-01-03,7.44,6.19,89.58,2022
2022-01-04,3.45,0.29,87.36,2022
2022-01-05,2.6,0.04,86.07,2022
2022-01-06,5.15,6.74,85.08,2022
2022-01-07,3.94,2.8,93.7,2022
2022-01-08,6.39,4.6,92.0,2022
2022-01-09,5.25,2.99,93.37,2022
2022-01-10,9.01,0.88,94.34,2022
2022-01-11,5.39,0.01,93.49,2022
2022-01-12,5.57,0.02,96.87,2022
2022-01-13,4.13,0.16,96.25,2022
2022-01-14,4.54,0.14,88.11,2022
2022-01-15,6.45,0.4,93.55,2022
2022-01-16,5.17,0.46,90.71,2022
2022-01-17,3.75,0.01,90.11,2022
2022-01-18,7.21,1.04,94.23,2022
2022-01-19,6.9,0.34,90.55,2022
2022-01-20,4.85,0.11,89.28,2022
2022-01-21,4.89,0.12,89.74,2022
2022-01-22,6.12,0.25,94.87,2022
2022-01-23,5.5,0.12,88.68,2022
2022-01-24,6.21,0.19,90.3,2022
2022-01-25,5.44,0.15,87.75,2022
2022-01-26,6.03,0.58,94.53,2022
2022-01-27,7.83,0.32,95.08,2022
2022-01-28,7.82,0.66,95.31,2022
2022-01-29,8.24,0.58,88.65,2022
2022-01-30,5.62,0.95,89.85,2022
2022-01-31,6.42,0.54,89.15,2022
2022-02-01,9.73,1.04,93.79,2022
2022-02-02,8.54,2.8,93.82,2022
2022-02-03,8.08,4.14,93.02,2022
2022-02-04,4.11,0.88,90.11,2022
2022-02-05,7.02,5.28,92.17,2022
2022-02-06,6.26,2.29,87.64,2022
2022-02-07,7.87,0.87,92.21,2022
2022-02-08,9.07,3.75,92.99,2022
2022-02-09,5.73,0.35,88.29,2022
2022-02-10,3.94,0.37,89.3,2022
2022-02-11,5.14,2.47,88.55,2022
2022-02-12,8.69,3.68,90.78,2022
2022-02-13,7.14,14.22,96.03,2022
2022-02-14,5.75,2.83,89.69,2022
2022-02-15,7.31,6.97,90.23,2022
2022-02-16,10.2,4.61,87.56,2022
2022-02-17,6.17,4.18,88.03,2022
2022-02-18,4.88,10.7,88.24,2022
2022-02-19,5.16,8.9,92.27,2022
2022-02-20,7.89,12.74,87.08,2022
2022-02-21,6.76,0.55,84.46,2022
2022-02-22,7.66,2.84,87.7,2022
2022-02-23,6.64,3.67,89.96,2022
2022-02-24,3.72,3.12,88.56,2022
2022-02-25,6.31,0.29,89.44,2022
2022-02-26,7.91,0.14,86.68,2022
2022-02-27,7.72,3.96,88.2,2022
2022-02-28,7.41,4.85,91.37,2022
2022-03-01,4.75,0.0,88.21,2022
2022-03-02,7.44,3.44,93.63,2022
2022-03-03,7.29,2.26,87.72,2022
2022-03-04,5.08,0.13,84.74,2022
2022-03-05,4.62,0.01,83.74,2022
2022-03-06,4.78,0.0,81.98,2022
2022-03-07,4.83,0.04,79.83,2022
2022-03-08,6.43,1.45,87.02,2022
2022-03-09,7.69,14.53,92.98,2022
2022-03-10,6.46,1.47,84.4,2022
2022-03-11,8.01,8.35,93.12,2022
2022-03-12,6.97,8.55,89.89,2022
2022-03-13,7.77,2.07,87.87,2022
2022-03-14,6.2,1.68,89.5,2022
2022-03-15,7.27,2.16,90.03,2022
2022-03-16,6.21,1.23,84.56,2022
2022-03-17,7.0,0.74,90.09,2022
2022-03-18,7.61,0.01,91.82,2022
2022-03-19,8.85,0.0,85.73,2022
2022-03-20,7.76,0.08,80.61,2022
2022-03-21,9.02,0.04,87.65,2022
2022-03-22,9.96,0.01,89.79,2022
2022-03-23,9.41,0.0,86.57,2022
2022-03-24,10.36,0.03,85.04,2022
2022-03-25,10.65,0.03,84.6,2022
2022-03-26,9.23,0.0,87.38,2022
2022-03-27,9.09,0.0,89.45,2022
2022-03-28,9.58,0.01,86.68,2022
2022-03-29,9.43,0.2,90.09,2022
2022-03-30,6.4,0.78,87.56,2022
2022-03-31,4.57,0.14,75.87,2022
2022-04-01,5.24,1.71,81.33,2022
2022-04-02,5.73,3.41,86.08,2022
2022-04-03,7.06,1.32,80.85,2022
2022-04-04,10.41,3.51,92.37,2022
2022-04-05,9.44,1.03,89.99,2022
2022-04-06,8.26,3.34,84.66,2022
2022-04-07,6.47,1.69,80.1,2022
2022-04-08,5.04,1.48,83.2,2022
2022-04-09,5.79,0.08,75.47,2022
2022-04-10,7.21,0.1,83.36,2022
2022-04-11,9.02,3.73,86.08,2022
2022-04-12,8.56,4.69,95.01,2022
2022-04-13,10.77,0.86,88.09,2022
2022-04-14,10.14,0.13,92.51,2022
2022-04-15,11.35,0.44,88.29,2022
2022-04-16,10.08,0.32,92.46,2022
2022-04-17,9.95,9.03,93.57,2022
2022-04-18,8.18,0.3,83.09,2022
2022-04-19,8.11,0.31,80.24,2022
2022-04-20,9.39,0.01,79.23,2022
2022-04-21,10.05,0.0,83.81,2022
2022-04-22,9.86,0.0,84.15,2022
2022-04-23,9.97,0.01,84.79,2022
2022-04-24,9.51,0.0,83.23,2022
2022-04-25,8.27,0.08,83.22,2022
2022-04-26,9.16,0.21,87.09,2022
2022-04-27,8.6,0.12,84.28,2022
2022-04-28,8.48,0.01,77.95,2022
2022-04-29,8.83,0.0,75.35,2022
2022-04-30,9.92,6.78,90.23,2022
2022-05-01,10.9,6.19,90.85,2022
2022-05-02,11.33,1.06,89.58,2022
2022-05-03,12.04,1.97,88.44,2022
2022-05-04,12.3,0.5,86.45,2022
2022-05-05,12.35,0.33,87.82,2022
2022-05-06,12.21,8.89,90.75,2022
2022-05-07,11.67,0.2,86.61,2022
2022-05-08,12.42,0.01,83.36,2022
2022-05-09,12.23,3.26,91.23,2022
2022-05-10,12.04,0.64,82.15,2022
2022-05-11,11.12,0.87,82.32,2022
2022-05-12,10.41,0.84,84.33,2022
2022-05-13,12.18,0.05,80.74,2022
2022-05-14,12.04,0.09,85.67,2022
2022-05-15,12.63,1.71,89.14,2022
2022-05-16,13.78,4.33,88.24,2022
2022-05-17,12.09,22.83,89.8,2022
2022-05-18,12.35,1.63,86.0,2022
2022-05-19,12.0,0.04,81.31,2022
2022-05-20,12.2,2.24,85.22,2022
2022-05-21,12.72,0.82,85.42,2022
2022-05-22,13.43,0.58,85.08,2022
2022-05-23,11.75,2.57,85.04,2022
2022-05-24,11.41,1.06,83.18,2022
2022-05-25,12.57,1.22,83.04,2022
2022-05-26,12.74,2.15,81.47,2022
2022-05-27,11.47,0.0,77.26,2022
2022-05-28,11.87,0.0,78.83,2022
2022-05-29,10.71,0.15,81.28,2022
2022-05-30,10.1,3.92,84.47,2022
2022-05-31,10.39,4.47,84.74,2022
2022-06-01,11.87,0.46,79.68,2022
2022-06-02,12.35,4.88,82.02,2022
2022-06-03,12.53,1.7,86.21,2022
2022-06-04,12.08,1.86,83.93,2022
2022-06-05,11.46,1.58,87.82,2022
2022-06-06,12.0,0.17,85.33,2022
2022-06-07,12.84,2.7,85.3,2022
2022-06-08,14.09,1.33,82.35,2022
2022-06-09,14.14,2.31,85.67,2022
2022-06-10,14.27,2.11,81.63,2022
2022-06-11,13.83,1.65,80.88,2022
2022-06-12,12.46,1.07,83.01,2022
2022-06-13,12.76,0.37,82.38,2022
2022-06-14,13.38,0.11,79.19,2022
2022-06-15,15.4,0.01,77.46,2022
2022-06-16,15.5,0.52,82.01,2022
2022-06-17,15.27,2.41,85.92,2022
2022-06-18,12.2,0.02,77.31,2022
2022-06-19,12.93,0.19,80.17,2022
2022-06-20,14.21,0.01,77.79,2022
2022-06-21,15.23,0.66,86.12,2022
2022-06-22,16.46,0.53,85.41,2022
2022-06-23,16.81,0.96,86.27,2022
2022-06-24,14.78,1.42,88.63,2022
2022-06-25,12.75,1.78,80.04,2022
2022-06-26,13.73,13.84,84.95,2022
2022-06-27,12.9,2.01,80.65,2022
2022-06-28,14.71,8.85,86.95,2022
2022-06-29,14.14,2.8,85.14,2022
2022-06-30,14.04,7.23,85.0,2022
2022-07-01,13.94,4.53,87.28,2022
2022-07-02,14.19,1.56,84.1,2022
2022-07-03,13.86,0.5,83.16,2022
2022-07-04,13.78,0.29,81.23,2022
2022-07-05,15.25,0.34,85.73,2022
2022-07-06,16.03,0.41,87.64,2022
2022-07-07,16.83,0.2,84.78,2022
2022-07-08,15.73,0.11,86.83,2022
2022-07-09,17.13,0.19,84.4,2022
2022-07-10,17.32,0.32,88.13,2022
2022-07-11,16.9,0.02,86.51,2022
2022-07-12,17.7,0.59,84.86,2022
2022-07-13,15.22,0.07,80.0,2022
2022-07-14,15.51,0.14,80.63,2022
2022-07-15,16.44,0.05,83.37,2022
2022-07-16,16.68,1.8,87.17,2022
2022-07-17,17.98,0.01,84.84,2022
2022-07-18,19.21,0.01,84.65,2022
2022-07-19,18.75,0.52,82.98,2022
2022-07-20,15.68,0.22,82.21,2022
2022-07-21,15.26,0.14,79.16,2022
2022-07-22,15.84,0.16,77.91,2022
2022-07-23,17.54,4.82,91.17,2022
2022-07-24,17.78,2.23,85.56,2022
2022-07-25,15.64,0.76,83.33,2022
2022-07-26,14.92,0.36,77.3,2022
2022-07-27,14.53,0.21,79.51,2022
2022-07-28,15.4,0.57,82.33,2022
2022-07-29,16.96,0.92,84.8,2022
2022-07-30,17.98,10.09,90.38,2022
2022-07-31,16.47,1.75,80.89,2022
2022-08-01,16.94,5.99,89.37,2022
2022-08-02,18.86,1.23,85.52,2022
2022-08-03,16.16,1.64,84.12,2022
2022-08-04,14.19,0.25,77.59,2022
2022-08-05,14.05,0.42,79.43,2022
2022-08-06,15.0,0.09,81.82,2022
2022-08-07,16.02,0.06,81.54,2022
2022-08-08,17.0,0.01,76.51,2022
2022-08-09,18.66,0.0,72.97,2022
2022-08-10,19.1,0.0,70.66,2022
2022-08-11,19.01,0.0,72.47,2022
2022-08-12,17.76,0.0,82.81,2022
2022-08-13,17.81,0.02,86.26,2022
2022-08-14,18.21,0.2,86.87,2022
2022-08-15,16.97,16.67,91.64,2022
2022-08-16,14.85,0.52,83.56,2022
2022-08-17,15.08,1.14,86.05,2022
2022-08-18,16.6,1.76,83.68,2022
2022-08-19,15.37,0.71,81.54,2022
2022-08-20,15.92,2.59,85.87,2022
2022-08-21,14.45,0.05,78.24,2022
2022-08-22,17.67,3.29,87.32,2022
2022-08-23,17.62,0.8,87.23,2022
2022-08-24,15.9,0.41,82.33,2022
2022-08-25,15.27,0.7,82.6,2022
2022-08-26,15.33,1.51,86.99,2022
2022-08-27,15.49,0.06,80.3,2022
2022-08-28,15.53,0.37,89.43,2022
2022-08-29,16.64,0.36,87.58,2022
2022-08-30,15.74,0.04,85.5,2022
2022-08-31,14.78,0.0,86.57,2022
2022-09-01,15.71,0.09,87.73,2022
2022-09-02,15.99,3.1,89.56,2022
2022-09-03,14.73,19.84,92.31,2022
2022-09-04,16.35,19.21,85.25,2022
2022-09-05,16.36,4.45,86.46,2022
2022-09-06,15.78,3.12,91.74,2022
2022-09-07,16.19,10.0,89.46,2022
2022-09-08,15.97,6.29,89.6,2022
2022-09-09,15.76,6.22,90.41,2022
2022-09-10,14.8,0.07,88.21,2022
2022-09-11,15.51,6.74,95.78,2022
2022-09-12,15.57,1.95,91.17,2022
2022-09-13,13.73,0.03,84.49,2022
2022-09-14,13.36,0.17,86.7,2022
2022-09-15,13.46,0.19,79.28,2022
2022-09-16,12.23,0.08,80.34,2022
2022-09-17,11.9,0.03,79.18,2022
2022-09-18,12.75,0.18,82.91,2022
2022-09-19,14.16,0.28,84.44,2022
2022-09-20,14.98,0.03,83.92,2022
2022-09-21,14.94,0.12,87.55,2022
2022-09-22,14.93,17.42,89.74,2022
2022-09-23,12.46,1.31,87.19,2022
2022-09-24,11.84,0.33,82.11,2022
2022-09-25,12.16,0.72,86.5,2022
2022-09-26,11.93,0.79,80.3,2022
2022-09-27,11.45,0.58,82.25,2022
2022-09-28,11.15,1.79,85.27,2022
2022-09-29,12.72,0.35,86.45,2022
2022-09-30,13.36,12.07,88.54,2022
2022-10-01,12.79,0.76,85.46,2022
2022-10-02,12.36,0.03,85.08,2022
2022-10-03,13.91,0.57,89.1,2022
2022-10-04,15.23,7.31,91.43,2022
2022-10-05,12.12,9.03,86.13,2022
2022-10-06,13.26,1.24,87.57,2022
2022-10-07,12.52,3.61,85.34,2022
2022-10-08,11.31,0.12,85.26,2022
2022-10-09,12.51,6.55,86.61,2022
2022-10-10,10.14,0.03,81.32,2022
2022-10-11,10.73,0.43,80.64,2022
2022-10-12,12.06,3.17,86.78,2022
2022-10-13,11.54,0.26,87.16,2022
2022-10-14,11.09,0.62,87.2,2022
2022-10-15,10.31,3.89,87.67,2022
2022-10-16,10.26,17.53,86.65,2022
2022-10-17,11.81,0.16,82.99,2022
2022-10-18,11.86,0.22,91.12,2022
2022-10-19,12.74,18.48,89.9,2022
2022-10-20,13.12,0.63,94.9,2022
2022-10-21,13.9,4.78,94.31,2022
2022-10-22,13.29,1.86,91.75,2022
2022-10-23,13.36,8.42,95.05,2022
2022-10-24,11.61,0.67,93.56,2022
2022-10-25,12.97,12.48,94.01,2022
2022-10-26,13.83,1.6,87.78,2022
2022-10-27,14.37,1.51,94.65,2022
2022-10-28,13.6,8.46,89.48,2022
2022-10-29,13.71,11.13,92.73,2022
2022-10-30,12.96,2.5,90.3,2022
2022-10-31,13.4,15.51,91.67,2022
2022-11-01,9.84,2.82,88.15,2022
2022-11-02,10.46,6.87,86.64,2022
2022-11-03,8.98,1.14,85.39,2022
2022-11-04,8.78,0.27,91.23,2022
2022-11-05,11.33,7.07,89.96,2022
2022-11-06,10.72,2.81,91.43,2022
2022-11-07,12.42,6.73,91.2,2022
2022-11-08,10.69,2.9,89.46,2022
2022-11-09,10.28,1.12,92.44,2022
2022-11-10,13.68,0.39,90.3,2022
2022-11-11,14.37,1.04,90.84,2022
2022-11-12,13.37,0.69,92.97,2022
2022-11-13,13.7,2.28,94.93,2022
2022-11-14,10.88,9.6,87.25,2022
2022-11-15,8.95,6.12,84.47,2022
2022-11-16,7.99,1.76,89.15,2022
2022-11-17,7.33,0.53,94.13,2022
2022-11-18,7.52,0.56,91.34,2022
2022-11-19,7.28,5.08,87.38,2022
2022-11-20,7.3,0.77,91.42,2022
2022-11-21,7.86,17.64,90.71,2022
2022-11-22,6.69,1.53,91.23,2022
2022-11-23,8.32,12.36,90.51,2022
2022-11-24,8.98,4.57,89.0,2022
2022-11-25,8.3,0.4,92.57,2022
2022-11-26,11.77,8.33,92.2,2022
2022-11-27,9.31,1.37,91.07,2022
2022-11-28,7.78,1.06,94.14,2022
2022-11-29,7.54,0.35,89.14,2022
2022-11-30,9.86,0.31,88.71,2022
2022-12-01,9.16,0.08,88.16,2022
2022-12-02,8.41,0.46,86.49,2022
2022-12-03,6.88,1.21,86.67,2022
2022-12-04,6.92,10.38,87.86,2022
2022-12-05,7.62,2.49,85.45,2022
2022-12-06,5.57,1.24,86.36,2022
2022-12-07,3.86,0.47,87.85,2022
2022-12-08,3.39,1.39,88.29,2022
2022-12-09,2.46,1.35,92.36,2022
2022-12-10,2.18,1.88,95.14,2022
2022-12-11,2.75,1.08,89.02,2022
2022-12-12,1.54,0.5,87.89,2022
2022-12-13,3.03,0.09,85.65,2022
2022-12-14,2.53,0.01,84.29,2022
2022-12-15,2.2,0.22,90.68,2022
2022-12-16,2.29,0.42,89.45,2022
2022-12-17,4.0,1.28,94.89,2022
2022-12-18,7.88,4.01,91.08,2022
2022-12-19,10.47,1.26,92.84,2022
2022-12-20,6.52,0.13,89.83,2022
2022-12-21,6.01,0.15,91.5,2022
2022-12-22,5.99,3.09,95.38,2022
2022-12-23,7.55,15.06,93.96,2022
2022-12-24,7.77,3.2,94.89,2022
2022-12-25,7.74,6.22,94.74,2022
2022-12-26,4.03,0.85,92.0,2022
2022-12-27,7.21,4.33,93.53,2022
2022-12-28,8.07,7.76,93.77,2022
2022-12-29,6.35,3.06,90.91,2022
2022-12-30,8.41,7.47,91.73,2022
2022-12-31,6.97,12.58,93.74,2022
2023-01-01,5.52,4.63,94.71,2023
2023-01-02,3.53,0.14,90.69,2023
2023-01-03,9.86,6.26,93.25,2023
2023-01-04,9.85,0.73,91.23,2023
2023-01-05,9.09,1.29,92.85,2023
2023-01-06,7.9,3.8,94.26,2023
2023-01-07,7.98,3.25,91.17,2023
2023-01-08,6.22,1.43,91.48,2023
2023-01-09,5.77,1.7,89.5,2023
2023-01-10,8.67,13.27,91.77,2023
2023-01-11,7.27,7.55,90.04,2023
2023-01-12,8.57,1.98,86.15,2023
2023-01-13,7.4,8.42,89.52,2023
2023-01-14,5.88,5.01,90.75,2023
2023-01-15,4.17,2.92,95.43,2023
2023-01-16,1.59,0.22,88.28,2023
2023-01-17,1.2,0.77,91.03,2023
2023-01-18,2.5,2.33,93.6,2023
2023-01-19,2.21,0.46,90.82,2023
2023-01-20,3.03,0.05,82.71,2023
2023-01-21,6.67,0.95,89.59,2023
2023-01-22,8.42,2.47,94.74,2023
2023-01-23,8.75,0.5,95.88,2023
2023-01-24,7.98,0.64,96.27,2023
2023-01-25,7.15,0.41,94.75,2023
2023-01-26,5.58,0.37,92.85,2023
2023-01-27,4.53,0.23,85.95,2023
2023-01-28,5.27,0.93,95.78,2023
2023-01-29,6.54,0.5,94.04,2023
2023-01-30,6.33,0.17,89.56,2023
2023-01-31,6.78,0.58,87.94,2023
2023-02-01,6.99,0.43,92.58,2023
2023-02-02,8.88,0.57,92.2,2023
2023-02-03,8.82,0.47,93.45,2023
2023-02-04,7.07,1.27,92.23,2023
2023-02-05,3.98,0.01,86.84,2023
2023-02-06,5.96,0.13,92.75,2023
2023-02-07,6.93,0.26,95.6,2023
2023-02-08,6.88,0.4,92.0,2023
2023-02-09,4.52,0.03,86.84,2023
2023-02-10,7.22,0.18,92.69,2023
2023-02-11,7.57,0.16,92.46,2023
2023-02-12,7.49,0.17,91.1,2023
2023-02-13,7.64,0.11,88.27,2023
2023-02-14,8.89,0.47,90.63,2023
2023-02-15,8.04,5.73,89.52,2023
2023-02-16,9.55,2.16,93.58,2023
2023-02-17,10.51,1.69,91.1,2023
2023-02-18,9.61,1.5,92.03,2023
2023-02-19,8.36,0.29,93.91,2023
2023-02-20,9.99,0.59,93.33,2023
2023-02-21,8.68,1.38,93.86,2023
2023-02-22,5.76,2.11,88.66,2023
2023-02-23,5.64,0.33,87.0,2023
2023-02-24,7.33,0.43,91.73,2023
2023-02-25,5.45,0.05,80.33,2023
2023-02-26,5.22,0.01,78.87,2023
2023-02-27,5.06,0.15,84.92,2023
2023-02-28,5.37,0.5,87.99,2023
2023-03-01,6.14,0.52,85.66,2023
2023-03-02,6.05,1.06,85.57,2023
2023-03-03,5.65,0.58,82.35,2023
2023-03-04,4.83,0.36,78.35,2023
2023-03-05,5.05,0.98,91.91,2023
2023-03-06,4.86,4.71,92.4,2023
2023-03-07,2.5,0.1,76.84,2023
2023-03-08,3.1,0.72,75.19,2023
2023-03-09,2.79,27.88,91.53,2023
2023-03-10,2.98,2.0,76.87,2023
2023-03-11,4.95,9.96,89.39,2023
2023-03-12,8.82,8.54,93.76,2023
2023-03-13,8.64,7.55,90.97,2023
2023-03-14,3.95,2.05,86.2,2023
2023-03-15,5.61,11.56,91.07,2023
2023-03-16,10.28,3.73,93.1,2023
2023-03-17,9.53,1.43,94.32,2023
2023-03-18,8.25,1.27,92.14,2023
2023-03-19,5.95,2.74,89.68,2023
2023-03-20,10.39,4.48,93.5,2023
2023-03-21,9.64,7.5,90.86,2023
2023-03-22,8.56,5.44,86.75,2023
2023-03-23,8.5,2.05,88.91,2023
2023-03-24,8.1,4.43,88.26,2023
2023-03-25,8.38,0.6,88.85,2023
2023-03-26,7.04,1.68,89.36,2023
2023-03-27,5.78,0.07,80.22,2023
2023-03-28,9.57,9.72,91.75,2023
2023-03-29,10.45,1.66,93.07,2023
2023-03-30,10.24,3.16,90.87,2023
2023-03-31,9.22,12.62,94.82,2023
2023-04-01,8.45,13.99,93.13,2023
2023-04-02,7.87,0.17,88.45,2023
2023-04-03,7.94,0.03,88.03,2023
2023-04-04,8.75,2.11,88.09,2023
2023-04-05,10.39,6.6,93.8,2023
2023-04-06,8.23,0.38,86.21,2023
2023-04-07,8.34,0.06,89.43,2023
2023-04-08,9.15,0.04,88.05,2023
2023-04-09,9.67,2.04,89.54,2023
2023-04-10,8.22,3.84,88.55,2023
2023-04-11,6.96,8.24,89.47,2023
2023-04-12,5.59,5.62,88.05,2023
2023-04-13,7.16,0.27,80.48,2023
2023-04-14,7.74,1.47,79.29,2023
2023-04-15,7.88,4.75,85.91,2023
2023-04-16,11.6,2.99,92.32,2023
2023-04-17,11.19,0.16,91.29,2023
2023-04-18,9.95,0.26,87.8,2023
2023-04-19,9.35,0.04,82.78,2023
2023-04-20,8.83,0.0,78.9,2023
2023-04-21,9.47,0.61,87.25,2023
2023-04-22,8.48,6.98,87.95,2023
2023-04-23,8.71,1.6,84.64,2023
2023-04-24,7.15,8.51,82.05,2023
2023-04-25,7.0,0.08,73.68,2023
2023-04-26,8.8,0.08,75.72,2023
2023-04-27,9.28,2.23,93.49,2023
2023-04-28,11.64,1.46,89.66,2023
2023-04-29,12.26,2.4,91.42,2023
2023-04-30,12.26,4.54,88.59,2023
2023-05-01,11.97,0.32,86.76,2023
2023-05-02,11.45,0.14,88.8,2023
2023-05-03,11.35,0.02,87.18,2023
2023-05-04,10.62,5.07,87.66,2023
2023-05-05,12.42,1.87,88.1,2023
2023-05-06,12.18,1.35,88.42,2023
2023-05-07,12.83,5.91,87.75,2023
2023-05-08,13.93,5.62,89.0,2023
2023-05-09,11.71,0.7,86.26,2023
2023-05-10,11.64,4.51,87.67,2023
2023-05-11,10.91,3.77,90.73,2023
2023-05-12,12.21,0.18,88.62,2023
2023-05-13,12.8,0.16,86.78,2023
2023-05-14,11.5,1.7,86.28,2023
2023-05-15,10.46,0.12,78.87,2023
2023-05-16,11.35,0.01,81.58,2023
2023-05-17,12.73,0.01,83.81,2023
2023-05-18,12.31,0.22,85.69,2023
2023-05-19,12.23,0.06,87.17,2023
2023-05-20,13.0,0.31,87.39,2023
2023-05-21,12.98,1.32,91.12,2023
2023-05-22,12.08,0.51,80.46,2023
2023-05-23,12.47,0.01,80.33,2023
2023-05-24,12.84,0.15,85.92,2023
2023-05-25,13.35,0.09,83.28,2023
2023-05-26,13.21,0.05,83.98,2023
2023-05-27,15.01,0.03,81.11,2023
2023-05-28,12.03,0.01,77.48,2023
2023-05-29,12.64,0.04,83.59,2023
2023-05-30,13.27,0.03,83.24,2023
2023-05-31,12.85,0.02,86.87,2023
2023-06-01,12.63,0.02,87.2,2023
2023-06-02,12.29,0.01,82.81,2023
2023-06-03,13.41,0.0,80.83,2023
2023-06-04,14.13,0.0,77.19,2023
2023-06-05,14.34,0.0,79.87,2023
2023-06-06,13.18,0.01,85.72,2023
2023-06-07,12.17,0.01,84.9,2023
2023-06-08,12.68,0.03,85.89,2023
2023-06-09,14.25,0.01,84.28,2023
2023-06-10,15.1,2.01,89.48,2023
2023-06-11,17.06,0.3,87.03,2023
2023-06-12,17.14,0.79,87.93,2023
2023-06-13,17.52,0.81,84.01,2023
2023-06-14,16.64,0.0,75.92,2023
2023-06-15,17.26,0.16,75.98,2023
2023-06-16,16.43,7.04,84.61,2023
2023-06-17,15.63,9.08,91.95,2023
2023-06-18,16.21,1.23,88.75,2023
2023-06-19,16.77,1.27,84.88,2023
2023-06-20,16.66,2.82,86.04,2023
2023-06-21,16.79,1.8,84.95,2023
2023-06-22,16.59,0.71,87.03,2023
2023-06-23,17.42,7.8,91.46,2023
2023-06-24,18.47,0.29,87.12,2023
2023-06-25,16.51,3.91,82.42,2023
2023-06-26,14.98,0.66,82.09,2023
2023-06-27,17.05,5.64,90.46,2023
2023-06-28,16.05,7.97,88.05,2023
2023-06-29,14.75,0.23,80.78,2023
2023-06-30,15.69,4.13,89.18,2023
2023-07-01,14.68,0.44,78.08,2023
2023-07-02,13.61,0.47,78.43,2023
2023-07-03,13.16,2.3,79.23,2023
2023-07-04,13.52,4.22,84.8,2023
2023-07-05,13.75,1.1,82.76,2023
2023-07-06,14.66,4.75,88.42,2023
2023-07-07,17.2,0.72,85.17,2023
2023-07-08,16.45,0.38,81.54,2023
2023-07-09,15.57,2.28,85.77,2023
2023-07-10,15.4,9.35,90.08,2023
2023-07-11,15.09,2.21,84.76,2023
2023-07-12,14.86,1.67,82.42,2023
2023-07-13,15.0,1.59,84.31,2023
2023-07-14,14.85,15.85,92.4,2023
2023-07-15,14.62,6.24,88.3,2023
2023-07-16,14.51,2.35,84.63,2023
2023-07-17,14.63,1.4,84.23,2023
2023-07-18,14.61,16.93,91.9,2023
2023-07-19,14.72,1.2,84.65,2023
2023-07-20,14.12,0.85,83.14,2023
2023-07-21,13.92,7.51,88.51,2023
2023-07-22,15.81,24.1,92.65,2023
2023-07-23,14.92,5.47,91.9,2023
2023-07-24,13.98,0.4,83.49,2023
2023-07-25,14.27,0.13,80.47,2023
2023-07-26,15.21,14.29,93.93,2023
2023-07-27,17.35,1.04,88.04,2023
2023-07-28,15.91,0.55,84.47,2023
2023-07-29,15.19,0.66,82.72,2023
2023-07-30,15.54,5.22,89.58,2023
2023-07-31,15.8,3.29,87.44,2023
2023-08-01,15.27,15.83,86.31,2023
