name_0,name_1,area_km2,bws_score,bwd_score,iav_score,sev_score,bws_label,bwd_label,iav_label,sev_label
Netherlands,Zuid-Holland,569.310398649,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Zuid-Holland,21.3568317272,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,5.28193864433,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,854.736078685,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,0.0842272297,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Flevoland,49.5585784349,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Friesland,78.8008122268,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Friesland,159.776060813,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Gelderland,947.750545455,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,Gelderland,7.7551888741,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
Netherlands,IJsselmeer,10.5917198101,0.587936950148668,0.3496499131826233,1.277065819971829,0.7087380209531675,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low (<0.33)
